date,item,price
2022-09-11,veggiespringroll,6.70
2022-09-11,friedrice,6.70
2022-09-11,plate:blackpepperchicken sweetfirechickenbreast creamcheeserangoon,8.20
2022-09-11,creamcheeserangoon,2.70
2022-09-11,bigplate:broccolibeef sweetfirechickenbreast generaltsochicken chickenpotsticker,9.70
2022-09-11,plate:eggplanttofu blackpepperchicken whiterice,8.20
2022-09-11,bowl:sweetfirechickenbreast veggiespringroll,6.70
2022-09-11,bowl:kungpaochicken crispyshrimp,6.70
2022-09-11,bigplate:orangechicken orangechicken blackpepperangussteak veggiespringroll,9.70
2022-09-11,chickeneggroll,2.70
2022-09-11,bigplate:broccolibeef honeysesamechicken kungpaochicken chickenpotsticker,9.70
2022-09-11,veggiespringroll,2.70
2022-09-11,whiterice,2.70
2022-09-11,plate:honeywalnutshrimp honeywalnutshrimp creamcheeserangoon,8.20
2022-09-11,brownrice,6.70
2022-09-11,bowl:sweetfirechickenbreast chickenpotsticker,6.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,bigplate:broccolibeef blackpepperangussteak mushroomchicken chickeneggroll,9.70
2022-09-11,bowl:stringbeanchickenbreast veggiespringroll,6.70
2022-09-11,chickenpotsticker,2.70
2022-09-11,bigplate:honeysesamechicken beijingbeef generaltsochicken brownrice,9.70
2022-09-11,whiterice,2.70
2022-09-11,friedrice,2.70
2022-09-11,creamcheeserangoon,2.70
2022-09-11,bigplate:honeysesamechicken sweetfirechickenbreast kungpaochicken mixedvegetables,9.70
2022-09-11,chickeneggroll,6.70
2022-09-11,plate:stringbeanchickenbreast sweetfirechickenbreast crispyshrimp,8.20
2022-09-11,bigplate:orangechicken blackpepperchicken honeysesamechicken creamcheeserangoon,9.70
2022-09-11,friedrice,2.70
2022-09-11,bigplate:honeysesamechicken blackpepperangussteak sweetfirechickenbreast veggiespringroll,9.70
2022-09-11,chickenpotsticker,6.70
2022-09-11,bigplate:grilledteriyakichicken orangechicken blackpepperangussteak chickeneggroll,9.70
2022-09-11,plate:sweetfirechickenbreast grilledteriyakichicken veggiespringroll,8.20
2022-09-11,plate:eggplanttofu sweetfirechickenbreast chickenpotsticker,8.20
2022-09-11,veggiespringroll,6.70
2022-09-11,bigplate:blackpepperchicken honeywalnutshrimp generaltsochicken chickenpotsticker,9.70
2022-09-11,crispyshrimp,6.70
2022-09-11,bowl:beijingbeef crispyshrimp,6.70
2022-09-11,bowl:grilledteriyakichicken chickenpotsticker,6.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,crispyshrimp,6.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,bowl:beijingbeef whiterice,6.70
2022-09-11,friedrice,2.70
2022-09-11,bigplate:broccolibeef eggplanttofu orangechicken chickeneggroll,9.70
2022-09-11,chickeneggroll,2.70
2022-09-11,plate:orangechicken orangechicken creamcheeserangoon,8.20
2022-09-11,brownrice,6.70
2022-09-11,whiterice,6.70
2022-09-11,bowl:kungpaochicken friedrice,6.70
2022-09-11,friedrice,6.70
2022-09-11,bigplate:blackpepperchicken beijingbeef grilledteriyakichicken chowmein,9.70
2022-09-11,crispyshrimp,6.70
2022-09-11,bigplate:kungpaochicken orangechicken blackpepperangussteak whiterice,9.70
2022-09-11,bowl:eggplanttofu chickeneggroll,6.70
2022-09-11,bowl:generaltsochicken chowmein,6.70
2022-09-11,bowl:honeywalnutshrimp crispyshrimp,6.70
2022-09-11,bowl:beijingbeef creamcheeserangoon,6.70
2022-09-11,bowl:kungpaochicken crispyshrimp,6.70
2022-09-11,chickeneggroll,6.70
2022-09-11,creamcheeserangoon,2.70
2022-09-11,crispyshrimp,6.70
2022-09-11,plate:kungpaochicken grilledteriyakichicken brownrice,8.20
2022-09-11,friedrice,2.70
2022-09-11,bigplate:orangechicken blackpepperchicken broccolibeef whiterice,9.70
2022-09-11,bowl:blackpepperangussteak crispyshrimp,6.70
2022-09-11,brownrice,6.70
2022-09-11,bowl:broccolibeef chowmein,6.70
2022-09-11,bigplate:beijingbeef blackpepperchicken blackpepperangussteak brownrice,9.70
2022-09-11,bowl:orangechicken friedrice,6.70
2022-09-11,bowl:broccolibeef creamcheeserangoon,6.70
2022-09-11,crispyshrimp,6.70
2022-09-11,brownrice,6.70
2022-09-11,bigplate:blackpepperangussteak beijingbeef eggplanttofu creamcheeserangoon,9.70
2022-09-11,friedrice,6.70
2022-09-11,plate:blackpepperangussteak broccolibeef chowmein,8.20
2022-09-11,plate:sweetfirechickenbreast eggplanttofu chickenpotsticker,8.20
2022-09-11,bigplate:mushroomchicken mushroomchicken grilledteriyakichicken friedrice,9.70
2022-09-11,bigplate:blackpepperchicken beijingbeef orangechicken chickeneggroll,9.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,bigplate:orangechicken broccolibeef eggplanttofu veggiespringroll,9.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,plate:blackpepperangussteak generaltsochicken chickeneggroll,8.20
2022-09-11,bigplate:eggplanttofu sweetfirechickenbreast blackpepperchicken brownrice,9.70
2022-09-11,chickenpotsticker,6.70
2022-09-11,bigplate:honeywalnutshrimp kungpaochicken beijingbeef chowmein,9.70
2022-09-11,bigplate:honeysesamechicken mushroomchicken blackpepperangussteak chickenpotsticker,9.70
2022-09-11,bigplate:sweetfirechickenbreast stringbeanchickenbreast orangechicken chickeneggroll,9.70
2022-09-11,whiterice,6.70
2022-09-11,bowl:stringbeanchickenbreast friedrice,6.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,friedrice,2.70
2022-09-11,chowmein,2.70
2022-09-11,bowl:honeysesamechicken chickeneggroll,6.70
2022-09-11,plate:honeywalnutshrimp eggplanttofu veggiespringroll,8.20
2022-09-11,plate:generaltsochicken stringbeanchickenbreast veggiespringroll,8.20
2022-09-11,bowl:stringbeanchickenbreast mixedvegetables,6.70
2022-09-11,bowl:grilledteriyakichicken creamcheeserangoon,6.70
2022-09-11,crispyshrimp,6.70
2022-09-11,plate:eggplanttofu orangechicken veggiespringroll,8.20
2022-09-11,plate:grilledteriyakichicken kungpaochicken chowmein,8.20
2022-09-11,chickeneggroll,6.70
2022-09-11,bigplate:blackpepperchicken honeysesamechicken broccolibeef chickeneggroll,9.70
2022-09-11,whiterice,6.70
2022-09-11,friedrice,6.70
2022-09-11,chickeneggroll,6.70
2022-09-11,bigplate:honeysesamechicken honeywalnutshrimp honeywalnutshrimp crispyshrimp,9.70
2022-09-11,bigplate:sweetfirechickenbreast eggplanttofu kungpaochicken veggiespringroll,9.70
2022-09-11,plate:honeywalnutshrimp kungpaochicken brownrice,8.20
2022-09-11,plate:kungpaochicken blackpepperangussteak creamcheeserangoon,8.20
2022-09-11,bowl:sweetfirechickenbreast crispyshrimp,6.70
2022-09-11,bigplate:sweetfirechickenbreast blackpepperchicken honeywalnutshrimp chickenpotsticker,9.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,bigplate:orangechicken sweetfirechickenbreast eggplanttofu chickeneggroll,9.70
2022-09-11,bigplate:blackpepperchicken blackpepperangussteak grilledteriyakichicken veggiespringroll,9.70
2022-09-11,bowl:generaltsochicken chowmein,6.70
2022-09-11,chowmein,2.70
2022-09-11,mixedvegetables,6.70
2022-09-11,plate:honeysesamechicken blackpepperchicken friedrice,8.20
2022-09-11,brownrice,2.70
2022-09-11,whiterice,6.70
2022-09-11,bigplate:mushroomchicken broccolibeef broccolibeef veggiespringroll,9.70
2022-09-11,chickeneggroll,2.70
2022-09-11,mixedvegetables,6.70
2022-09-11,bigplate:generaltsochicken stringbeanchickenbreast eggplanttofu chickeneggroll,9.70
2022-09-11,bigplate:kungpaochicken blackpepperangussteak orangechicken brownrice,9.70
2022-09-11,bowl:honeywalnutshrimp chickeneggroll,6.70
2022-09-11,plate:honeywalnutshrimp sweetfirechickenbreast creamcheeserangoon,8.20
2022-09-11,plate:blackpepperangussteak grilledteriyakichicken whiterice,8.20
2022-09-11,bowl:honeysesamechicken crispyshrimp,6.70
2022-09-11,mixedvegetables,2.70
2022-09-11,veggiespringroll,6.70
2022-09-11,bowl:grilledteriyakichicken chickenpotsticker,6.70
2022-09-11,bigplate:beijingbeef orangechicken mushroomchicken veggiespringroll,9.70
2022-09-11,plate:broccolibeef blackpepperchicken whiterice,8.20
2022-09-11,chickenpotsticker,2.70
2022-09-11,plate:stringbeanchickenbreast eggplanttofu whiterice,8.20
2022-09-11,bowl:orangechicken brownrice,6.70
2022-09-11,mixedvegetables,2.70
2022-09-11,chowmein,6.70
2022-09-11,whiterice,2.70
2022-09-11,plate:honeywalnutshrimp blackpepperchicken chickenpotsticker,8.20
2022-09-11,plate:broccolibeef sweetfirechickenbreast crispyshrimp,8.20
2022-09-11,bigplate:blackpepperangussteak sweetfirechickenbreast honeysesamechicken veggiespringroll,9.70
2022-09-11,bowl:generaltsochicken brownrice,6.70
2022-09-11,bigplate:beijingbeef blackpepperchicken generaltsochicken whiterice,9.70
2022-09-11,plate:mushroomchicken orangechicken veggiespringroll,8.20
2022-09-11,creamcheeserangoon,2.70
2022-09-11,bowl:honeysesamechicken creamcheeserangoon,6.70
2022-09-11,veggiespringroll,2.70
2022-09-11,friedrice,6.70
2022-09-11,plate:beijingbeef beijingbeef creamcheeserangoon,8.20
2022-09-11,plate:stringbeanchickenbreast kungpaochicken friedrice,8.20
2022-09-11,veggiespringroll,2.70
2022-09-11,mixedvegetables,6.70
2022-09-11,bowl:sweetfirechickenbreast mixedvegetables,6.70
2022-09-11,plate:stringbeanchickenbreast honeywalnutshrimp chickenpotsticker,8.20
2022-09-11,bowl:honeysesamechicken brownrice,6.70
2022-09-11,veggiespringroll,6.70
2022-09-11,bigplate:orangechicken blackpepperchicken beijingbeef chickeneggroll,9.70
2022-09-11,chickenpotsticker,2.70
2022-09-11,bowl:honeysesamechicken chickeneggroll,6.70
2022-09-11,bowl:stringbeanchickenbreast friedrice,6.70
2022-09-11,bigplate:honeywalnutshrimp kungpaochicken generaltsochicken brownrice,9.70
2022-09-11,whiterice,2.70
2022-09-11,bigplate:beijingbeef broccolibeef eggplanttofu chickenpotsticker,9.70
2022-09-11,mixedvegetables,6.70
2022-09-11,plate:kungpaochicken blackpepperangussteak veggiespringroll,8.20
2022-09-11,bowl:honeysesamechicken veggiespringroll,6.70
2022-09-11,bowl:stringbeanchickenbreast veggiespringroll,6.70
2022-09-11,veggiespringroll,6.70
2022-09-11,brownrice,6.70
2022-09-11,brownrice,2.70
2022-09-11,bowl:honeysesamechicken brownrice,6.70
2022-09-11,friedrice,2.70
2022-09-11,plate:kungpaochicken blackpepperchicken chickenpotsticker,8.20
2022-09-11,bowl:beijingbeef crispyshrimp,6.70
2022-09-11,bowl:beijingbeef whiterice,6.70
2022-09-11,bigplate:mushroomchicken stringbeanchickenbreast honeysesamechicken chowmein,9.70
2022-09-11,bigplate:blackpepperchicken generaltsochicken grilledteriyakichicken brownrice,9.70
2022-09-11,bowl:sweetfirechickenbreast mixedvegetables,6.70
2022-09-11,plate:sweetfirechickenbreast blackpepperangussteak friedrice,8.20
2022-09-11,plate:honeysesamechicken mushroomchicken crispyshrimp,8.20
2022-09-11,bowl:blackpepperchicken chickenpotsticker,6.70
2022-09-11,bowl:broccolibeef veggiespringroll,6.70
2022-09-11,bigplate:stringbeanchickenbreast blackpepperangussteak generaltsochicken chowmein,9.70
2022-09-11,plate:beijingbeef blackpepperangussteak brownrice,8.20
2022-09-11,plate:stringbeanchickenbreast honeysesamechicken brownrice,8.20
2022-09-11,bowl:eggplanttofu chickenpotsticker,6.70
2022-09-11,creamcheeserangoon,2.70
2022-09-11,plate:blackpepperchicken kungpaochicken veggiespringroll,8.20
2022-09-11,bigplate:beijingbeef honeysesamechicken honeysesamechicken crispyshrimp,9.70
2022-09-11,friedrice,2.70
2022-09-11,friedrice,2.70
2022-09-11,bigplate:honeywalnutshrimp mushroomchicken honeywalnutshrimp veggiespringroll,9.70
2022-09-11,veggiespringroll,6.70
2022-09-11,plate:blackpepperangussteak beijingbeef chowmein,8.20
2022-09-11,plate:stringbeanchickenbreast mushroomchicken friedrice,8.20
2022-09-11,plate:honeysesamechicken mushroomchicken chickenpotsticker,8.20
2022-09-11,bigplate:blackpepperangussteak kungpaochicken beijingbeef whiterice,9.70
2022-09-11,plate:kungpaochicken eggplanttofu veggiespringroll,8.20
2022-09-11,plate:blackpepperangussteak broccolibeef chickeneggroll,8.20
2022-09-11,crispyshrimp,6.70
2022-09-11,bigplate:honeysesamechicken eggplanttofu kungpaochicken crispyshrimp,9.70
2022-09-11,creamcheeserangoon,2.70
2022-09-11,chickeneggroll,6.70
2022-09-11,bowl:sweetfirechickenbreast veggiespringroll,6.70
2022-09-11,creamcheeserangoon,2.70
2022-09-11,bigplate:blackpepperchicken eggplanttofu stringbeanchickenbreast veggiespringroll,9.70
2022-09-11,bigplate:sweetfirechickenbreast blackpepperangussteak sweetfirechickenbreast chickeneggroll,9.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,chickeneggroll,2.70
2022-09-11,brownrice,2.70
2022-09-11,plate:sweetfirechickenbreast broccolibeef crispyshrimp,8.20
2022-09-11,plate:honeysesamechicken broccolibeef friedrice,8.20
2022-09-11,chowmein,2.70
2022-09-11,mixedvegetables,2.70
2022-09-11,veggiespringroll,6.70
2022-09-11,plate:honeywalnutshrimp beijingbeef chowmein,8.20
2022-09-11,bigplate:mushroomchicken sweetfirechickenbreast grilledteriyakichicken chickenpotsticker,9.70
2022-09-11,bigplate:honeysesamechicken blackpepperchicken honeysesamechicken mixedvegetables,9.70
2022-09-11,bigplate:broccolibeef honeywalnutshrimp stringbeanchickenbreast chickenpotsticker,9.70
2022-09-11,bowl:kungpaochicken creamcheeserangoon,6.70
2022-09-11,veggiespringroll,2.70
2022-09-11,brownrice,6.70
2022-09-11,plate:stringbeanchickenbreast blackpepperangussteak brownrice,8.20
2022-09-11,brownrice,2.70
2022-09-11,bigplate:honeywalnutshrimp kungpaochicken eggplanttofu brownrice,9.70
2022-09-11,plate:grilledteriyakichicken blackpepperchicken mixedvegetables,8.20
2022-09-11,bowl:blackpepperangussteak mixedvegetables,6.70
2022-09-11,chowmein,2.70
2022-09-11,bigplate:blackpepperangussteak eggplanttofu beijingbeef whiterice,9.70
2022-09-11,bigplate:kungpaochicken stringbeanchickenbreast honeywalnutshrimp creamcheeserangoon,9.70
2022-09-11,veggiespringroll,2.70
2022-09-11,bowl:stringbeanchickenbreast chowmein,6.70
2022-09-11,friedrice,6.70
2022-09-11,bowl:orangechicken chickenpotsticker,6.70
2022-09-11,plate:kungpaochicken eggplanttofu chickenpotsticker,8.20
2022-09-11,crispyshrimp,2.70
2022-09-11,bowl:beijingbeef creamcheeserangoon,6.70
2022-09-11,plate:mushroomchicken kungpaochicken creamcheeserangoon,8.20
2022-09-11,bigplate:grilledteriyakichicken grilledteriyakichicken blackpepperangussteak chickenpotsticker,9.70
2022-09-11,bowl:honeywalnutshrimp chickeneggroll,6.70
2022-09-11,chowmein,2.70
2022-09-11,veggiespringroll,6.70
2022-09-11,chowmein,2.70
2022-09-11,plate:generaltsochicken blackpepperangussteak veggiespringroll,8.20
2022-09-11,plate:blackpepperchicken kungpaochicken creamcheeserangoon,8.20
2022-09-11,chickeneggroll,2.70
2022-09-11,veggiespringroll,6.70
2022-09-11,bowl:honeysesamechicken veggiespringroll,6.70
2022-09-11,bigplate:generaltsochicken orangechicken kungpaochicken brownrice,9.70
2022-09-11,bowl:generaltsochicken whiterice,6.70
2022-09-11,bowl:orangechicken chowmein,6.70
2022-09-11,bowl:beijingbeef brownrice,6.70
2022-09-11,bigplate:honeywalnutshrimp honeywalnutshrimp stringbeanchickenbreast chickeneggroll,9.70
2022-09-11,bigplate:eggplanttofu mushroomchicken kungpaochicken chowmein,9.70
2022-09-11,bigplate:honeysesamechicken broccolibeef eggplanttofu brownrice,9.70
2022-09-11,brownrice,2.70
2022-09-11,bowl:stringbeanchickenbreast mixedvegetables,6.70
2022-09-11,bowl:broccolibeef veggiespringroll,6.70
2022-09-11,bigplate:mushroomchicken stringbeanchickenbreast orangechicken chowmein,9.70
2022-09-11,bowl:grilledteriyakichicken crispyshrimp,6.70
2022-09-11,veggiespringroll,6.70
2022-09-11,plate:grilledteriyakichicken mushroomchicken chickenpotsticker,8.20
2022-09-11,plate:beijingbeef orangechicken friedrice,8.20
2022-09-11,chickeneggroll,2.70
2022-09-11,bowl:sweetfirechickenbreast friedrice,6.70
2022-09-11,plate:blackpepperangussteak orangechicken whiterice,8.20
2022-09-11,bigplate:mushroomchicken blackpepperchicken grilledteriyakichicken chowmein,9.70
2022-09-11,whiterice,6.70
2022-09-11,bowl:broccolibeef friedrice,6.70
2022-09-11,chickeneggroll,2.70
2022-09-11,bigplate:stringbeanchickenbreast blackpepperchicken beijingbeef veggiespringroll,9.70
2022-09-11,friedrice,2.70
2022-09-11,chowmein,2.70
2022-09-11,bigplate:blackpepperangussteak honeysesamechicken mushroomchicken brownrice,9.70
2022-09-11,bowl:honeywalnutshrimp chickeneggroll,6.70
2022-09-11,bowl:stringbeanchickenbreast chickeneggroll,6.70
2022-09-11,chowmein,2.70
2022-09-11,plate:beijingbeef stringbeanchickenbreast friedrice,8.20
2022-09-11,plate:blackpepperangussteak blackpepperangussteak brownrice,8.20
2022-09-11,plate:mushroomchicken eggplanttofu creamcheeserangoon,8.20
2022-09-11,bowl:mushroomchicken friedrice,6.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,chickenpotsticker,6.70
2022-09-11,chickeneggroll,6.70
2022-09-11,bigplate:grilledteriyakichicken grilledteriyakichicken kungpaochicken brownrice,9.70
2022-09-11,plate:beijingbeef grilledteriyakichicken crispyshrimp,8.20
2022-09-11,bigplate:honeysesamechicken kungpaochicken orangechicken brownrice,9.70
2022-09-11,whiterice,2.70
2022-09-11,bigplate:honeysesamechicken honeysesamechicken grilledteriyakichicken chickeneggroll,9.70
2022-09-11,bowl:broccolibeef chickeneggroll,6.70
2022-09-11,bigplate:generaltsochicken kungpaochicken eggplanttofu veggiespringroll,9.70
2022-09-11,friedrice,6.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,bowl:honeysesamechicken friedrice,6.70
2022-09-11,brownrice,6.70
2022-09-11,bowl:blackpepperangussteak chowmein,6.70
2022-09-11,bigplate:blackpepperchicken honeysesamechicken grilledteriyakichicken whiterice,9.70
2022-09-11,bigplate:generaltsochicken mushroomchicken honeywalnutshrimp crispyshrimp,9.70
2022-09-11,bowl:honeysesamechicken whiterice,6.70
2022-09-11,mixedvegetables,2.70
2022-09-11,creamcheeserangoon,2.70
2022-09-11,plate:kungpaochicken blackpepperangussteak brownrice,8.20
2022-09-11,veggiespringroll,6.70
2022-09-11,veggiespringroll,2.70
2022-09-11,plate:kungpaochicken sweetfirechickenbreast chowmein,8.20
2022-09-11,bigplate:honeysesamechicken sweetfirechickenbreast stringbeanchickenbreast veggiespringroll,9.70
2022-09-11,chickeneggroll,2.70
2022-09-11,chowmein,2.70
2022-09-11,bowl:stringbeanchickenbreast mixedvegetables,6.70
2022-09-11,whiterice,6.70
2022-09-11,bowl:beijingbeef veggiespringroll,6.70
2022-09-11,chowmein,2.70
2022-09-11,chickenpotsticker,2.70
2022-09-11,bowl:eggplanttofu brownrice,6.70
2022-09-11,chickenpotsticker,6.70
2022-09-11,creamcheeserangoon,2.70
2022-09-11,bowl:broccolibeef veggiespringroll,6.70
2022-09-11,bigplate:honeywalnutshrimp grilledteriyakichicken kungpaochicken friedrice,9.70
2022-09-11,mixedvegetables,6.70
2022-09-11,bigplate:blackpepperchicken honeywalnutshrimp stringbeanchickenbreast whiterice,9.70
2022-09-11,plate:broccolibeef blackpepperangussteak chickenpotsticker,8.20
2022-09-11,chickeneggroll,6.70
2022-09-11,bigplate:beijingbeef beijingbeef blackpepperangussteak chickeneggroll,9.70
2022-09-11,bigplate:broccolibeef grilledteriyakichicken grilledteriyakichicken mixedvegetables,9.70
2022-09-11,chickeneggroll,2.70
2022-09-11,bigplate:mushroomchicken eggplanttofu honeywalnutshrimp crispyshrimp,9.70
2022-09-11,creamcheeserangoon,6.70
2022-09-11,plate:generaltsochicken generaltsochicken whiterice,8.20
2022-09-11,bigplate:mushroomchicken sweetfirechickenbreast honeywalnutshrimp chickenpotsticker,9.70
2022-09-11,mixedvegetables,6.70
2022-09-11,bigplate:orangechicken kungpaochicken kungpaochicken whiterice,9.70
2022-09-11,plate:kungpaochicken blackpepperangussteak chowmein,8.20
2022-09-11,bowl:orangechicken crispyshrimp,6.70
2022-09-11,mixedvegetables,2.70
2022-09-11,bigplate:grilledteriyakichicken eggplanttofu eggplanttofu chowmein,9.70
2022-09-11,bowl:eggplanttofu veggiespringroll,6.70
2022-09-11,mixedvegetables,6.70
2022-09-11,plate:grilledteriyakichicken grilledteriyakichicken chowmein,8.20
2022-09-11,bigplate:orangechicken generaltsochicken kungpaochicken veggiespringroll,9.70
